Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
500502,63174,PRODUCT 63174,2,2010-11-05 18:00:00,12.35,12464.0,United Kingdom
500502,39420,PRODUCT 39420,2,2010-11-05 18:00:00,7.87,12464.0,United Kingdom
500502,36307,PRODUCT 36307,2,2010-11-05 18:00:00,8.09,12464.0,United Kingdom
500503,87430,PRODUCT 87430,4,2010-02-16 11:00:00,62.36,12274.0,United Kingdom
500503,85820,PRODUCT 85820,1,2010-02-16 11:00:00,56.3,12274.0,United Kingdom
500503,69868,PRODUCT 69868,1,2010-02-16 11:00:00,46.61,12274.0,United Kingdom
500503,36307,PRODUCT 36307,21,2010-02-16 11:00:00,42.37,12274.0,France
500504,17224,PRODUCT 17224,4,2010-03-13 17:00:00,35.95,12520.0,United Kingdom
500505,35652,PRODUCT 35652,17,2010-02-18 08:00:00,51.37,12201.0,United Kingdom
500505,18842,PRODUCT 18842,13,2010-02-18 08:00:00,76.18,12201.0,United Kingdom
500505,29464,PRODUCT 29464,12,2010-02-18 08:00:00,65.29,,United Kingdom
500505,17493,PRODUCT 17493,15,2010-02-18 08:00:00,57.61,12201.0,France
500506,65118,PRODUCT 65118,1,2010-05-08 14:00:00,8.27,12406.0,United Kingdom
500506,18350,PRODUCT 18350,3,2010-05-08 14:00:00,13.03,12406.0,United Kingdom
500506,65391,PRODUCT 65391,3,2010-05-08 14:00:00,5.36,12406.0,United Kingdom
500507,43905,PRODUCT 43905,4,2010-06-16 09:00:00,8.59,,United Kingdom
500507,97485,PRODUCT 97485,4,2010-06-16 09:00:00,12.51,12184.0,United Kingdom
500507,60416,PRODUCT 60416,2,2010-06-16 09:00:00,17.62,12184.0,United Kingdom
500508,72469,PRODUCT 72469,1,2010-11-06 11:00:00,4.92,13242.0,United Kingdom
500509,25708,PRODUCT 25708,1,2010-12-21 10:00:00,4.2,13498.0,United Kingdom
500509,49934,PRODUCT 49934,3,2010-12-21 10:00:00,16.13,13498.0,United Kingdom
500510,51253,PRODUCT 51253,4,2010-01-27 17:00:00,19.06,13137.0,United Kingdom
500510,49934,PRODUCT 49934,1,2010-01-27 17:00:00,8.97,13137.0,United Kingdom
500510,37847,PRODUCT 37847,3,2010-01-27 17:00:00,12.99,,EIRE
500510,89921,PRODUCT 89921,1,2010-01-27 17:00:00,14.64,13137.0,EIRE
500510,54819,PRODUCT 54819,2,2010-01-27 17:00:00,5.27,,United Kingdom
500510,52987,PRODUCT 52987,2,2010-01-27 17:00:00,12.06,13137.0,United Kingdom
500511,92065,PRODUCT 92065,24,2010-04-08 12:00:00,29.11,12651.0,United Kingdom
500511,41646,PRODUCT 41646,11,2010-04-08 12:00:00,51.99,12651.0,United Kingdom
500512,95353,PRODUCT 95353,1,2010-05-02 11:00:00,6.5,12255.0,United Kingdom
500512,65391,PRODUCT 65391,3,2010-05-02 11:00:00,12.51,12255.0,United Kingdom
500512,42991,PRODUCT 42991,6,2010-05-02 11:00:00,10.74,12255.0,United Kingdom
500513,38131,PRODUCT 38131,1,2010-05-05 14:00:00,9.39,,United Kingdom
500513,47845,PRODUCT 47845,3,2010-05-05 14:00:00,15.32,12571.0,France
500513,79466,PRODUCT 79466,1,2010-05-05 14:00:00,15.98,12571.0,Germany
500513,57222,PRODUCT 57222,5,2010-05-05 14:00:00,17.18,,United Kingdom
500514,77126,PRODUCT 77126,6,2010-08-11 14:00:00,8.45,13439.0,United Kingdom
500514,51253,PRODUCT 51253,2,2010-08-11 14:00:00,15.7,13439.0,France
500514,15518,PRODUCT 15518,2,2010-08-11 14:00:00,14.86,13439.0,United Kingdom
500515,73735,PRODUCT 73735,5,2010-04-20 17:00:00,21.67,12520.0,United Kingdom
500515,85196,PRODUCT 85196,5,2010-04-20 17:00:00,35.36,,United Kingdom
500516,52329,PRODUCT 52329,3,2010-06-29 10:00:00,10.98,13166.0,United Kingdom
500516,64584,PRODUCT 64584,1,2010-06-29 10:00:00,4.18,13166.0,France
500516,13278,PRODUCT 13278,2,2010-06-29 10:00:00,7.31,13166.0,France
500516,49251,PRODUCT 49251,3,2010-06-29 10:00:00,8.0,13166.0,France
500516,39826,PRODUCT 39826,1,2010-06-29 10:00:00,11.05,13166.0,United Kingdom
500516,29464,PRODUCT 29464,1,2010-06-29 10:00:00,3.39,,United Kingdom
500517,22040A,PRODUCT 22040A,9,2010-02-17 08:00:00,42.78,12365.0,United Kingdom
500517,50164,PRODUCT 50164,33,2010-02-17 08:00:00,41.54,,United Kingdom
500518,92731,PRODUCT 92731,3,2010-02-17 11:00:00,10.55,12576.0,United Kingdom
500518,90728,PRODUCT 90728,1,2010-02-17 11:00:00,8.63,12576.0,United Kingdom
500519,95049,PRODUCT 95049,1,2010-12-13 18:00:00,5.35,13281.0,United Kingdom
500519,54819,PRODUCT 54819,2,2010-12-13 18:00:00,6.93,13281.0,United Kingdom
500519,76239,PRODUCT 76239,1,2010-12-13 18:00:00,1.64,13281.0,United Kingdom
500519,92731,PRODUCT 92731,1,2010-12-13 18:00:00,2.33,13281.0,United Kingdom
500520,37631,PRODUCT 37631,4,2010-10-12 14:00:00,15.95,12847.0,United Kingdom
500520,89947,PRODUCT 89947,2,2010-10-12 14:00:00,8.37,12847.0,United Kingdom
500520,19107,PRODUCT 19107,2,2010-10-12 14:00:00,23.67,12847.0,Germany
500520,37631,PRODUCT 37631,4,2010-10-12 14:00:00,17.97,12847.0,United Kingdom
500520,92731,PRODUCT 92731,5,2010-10-12 14:00:00,10.55,12847.0,Germany
500520,65391,PRODUCT 65391,2,2010-10-12 14:00:00,14.18,,United Kingdom
500520,37631,PRODUCT 37631,3,2010-10-12 14:00:00,13.29,12847.0,United Kingdom
500521,43261,PRODUCT 43261,4,2010-08-15 08:00:00,22.77,12254.0,United Kingdom
500521,90035,PRODUCT 90035,6,2010-08-15 08:00:00,12.09,12254.0,United Kingdom
500521,65391,PRODUCT 65391,1,2010-08-15 08:00:00,11.4,12254.0,EIRE
500522,15065,PRODUCT 15065,2,2010-07-09 08:00:00,13.08,12209.0,United Kingdom
500522,36368,PRODUCT 36368,2,2010-07-09 08:00:00,6.15,12209.0,United Kingdom
500522,21982,PRODUCT 21982,1,2010-07-09 08:00:00,6.59,,United Kingdom
500522,76239,PRODUCT 76239,1,2010-07-09 08:00:00,5.28,,United Kingdom
500522,16222,PRODUCT 16222,2,2010-07-09 08:00:00,7.37,12209.0,United Kingdom
500522,61627,PRODUCT 61627,2,2010-07-09 08:00:00,12.14,12209.0,United Kingdom
500523,23308,PRODUCT 23308,2,2010-10-18 13:00:00,12.9,12292.0,France
500523,95049,PRODUCT 95049,4,2010-10-18 13:00:00,10.21,,United Kingdom
500523,77636,PRODUCT 77636,3,2010-10-18 13:00:00,12.98,,United Kingdom
500523,72469,PRODUCT 72469,2,2010-10-18 13:00:00,8.58,12292.0,United Kingdom
500523,64584,PRODUCT 64584,2,2010-10-18 13:00:00,9.74,12292.0,United Kingdom
500524,10139,PRODUCT 10139,1,2010-08-06 08:00:00,12.99,12672.0,Germany
500524,24845,PRODUCT 24845,1,2010-08-06 08:00:00,6.54,12672.0,United Kingdom
500524,90728,PRODUCT 90728,1,2010-08-06 08:00:00,9.71,12672.0,United Kingdom
500524,17493,PRODUCT 17493,1,2010-08-06 08:00:00,16.4,12672.0,United Kingdom
500524,19107,PRODUCT 19107,1,2010-08-06 08:00:00,5.76,,United Kingdom
500524,98931,PRODUCT 98931,2,2010-08-06 08:00:00,8.46,12672.0,United Kingdom
500524,23511,PRODUCT 23511,1,2010-08-06 08:00:00,8.92,12672.0,United Kingdom
500525,18913,PRODUCT 18913,4,2010-12-16 10:00:00,4.9,12756.0,United Kingdom
500525,56525,PRODUCT 56525,1,2010-12-16 10:00:00,10.87,12756.0,United Kingdom
500526,37631,PRODUCT 37631,2,2010-07-26 18:00:00,8.96,12743.0,United Kingdom
500526,10271,PRODUCT 10271,1,2010-07-26 18:00:00,8.55,12743.0,United Kingdom
500527,47671,PRODUCT 47671,3,2010-07-17 13:00:00,7.61,12433.0,United Kingdom
500527,49251,PRODUCT 49251,1,2010-07-17 13:00:00,13.17,,EIRE
500527,34723,PRODUCT 34723,4,2010-07-17 13:00:00,9.17,12433.0,France
500527,37631,PRODUCT 37631,3,2010-07-17 13:00:00,12.17,12433.0,EIRE
500527,31123,PRODUCT 31123,2,2010-07-17 13:00:00,12.55,12433.0,United Kingdom
500528,36149,PRODUCT 36149,2,2010-08-02 14:00:00,16.68,13105.0,Germany
500528,41690,PRODUCT 41690,3,2010-08-02 14:00:00,19.52,13105.0,United Kingdom
500528,29318,PRODUCT 29318,2,2010-08-02 14:00:00,4.27,,United Kingdom
500529,24017,PRODUCT 24017,3,2010-09-16 08:00:00,14.17,12630.0,EIRE
500529,56929,PRODUCT 56929,1,2010-09-16 08:00:00,11.84,12630.0,United Kingdom
500529,87837,PRODUCT 87837,4,2010-09-16 08:00:00,8.46,12630.0,United Kingdom
500529,66604,PRODUCT 66604,5,2010-09-16 08:00:00,9.8,12630.0,United Kingdom
500529,73986,PRODUCT 73986,1,2010-09-16 08:00:00,8.69,12630.0,United Kingdom
500529,53952,PRODUCT 53952,2,2010-09-16 08:00:00,9.65,12630.0,United Kingdom
500530,63835,PRODUCT 63835,4,2010-10-13 18:00:00,9.46,12890.0,United Kingdom
500530,72249,PRODUCT 72249,1,2010-10-13 18:00:00,7.01,12890.0,United Kingdom
500530,18350,PRODUCT 18350,4,2010-10-13 18:00:00,11.94,12890.0,United Kingdom
500530,99143,PRODUCT 99143,3,2010-10-13 18:00:00,16.89,12890.0,United Kingdom
500530,75562,PRODUCT 75562,5,2010-10-13 18:00:00,6.96,12890.0,United Kingdom
500530,17086,PRODUCT 17086,6,2010-10-13 18:00:00,13.5,12890.0,EIRE
500530,72659,PRODUCT 72659,2,2010-10-13 18:00:00,12.48,12890.0,United Kingdom
500531,81596,PRODUCT 81596,3,2010-12-14 15:00:00,8.8,13433.0,United Kingdom
500531,58476,PRODUCT 58476,1,2010-12-14 15:00:00,9.3,13433.0,United Kingdom
500531,73408,PRODUCT 73408,3,2010-12-14 15:00:00,7.65,13433.0,United Kingdom
500531,51253,PRODUCT 51253,1,2010-12-14 15:00:00,8.92,13433.0,United Kingdom
500531,78084,PRODUCT 78084,1,2010-12-14 15:00:00,12.26,13433.0,United Kingdom
500531,95998,PRODUCT 95998,3,2010-12-14 15:00:00,9.1,13433.0,Germany
500532,89921,PRODUCT 89921,3,2010-10-24 11:00:00,9.63,12248.0,United Kingdom
500532,26263,PRODUCT 26263,3,2010-10-24 11:00:00,9.45,,United Kingdom
500532,23494A,PRODUCT 23494A,1,2010-10-24 11:00:00,11.89,,United Kingdom
500532,78919,PRODUCT 78919,3,2010-10-24 11:00:00,12.14,12248.0,United Kingdom
500532,73807,PRODUCT 73807,3,2010-10-24 11:00:00,18.01,12248.0,United Kingdom
500532,84391,PRODUCT 84391,5,2010-10-24 11:00:00,17.1,12248.0,United Kingdom
500532,10139,PRODUCT 10139,2,2010-10-24 11:00:00,12.91,12248.0,United Kingdom
500533,23965,PRODUCT 23965,2,2010-07-28 13:00:00,12.39,,United Kingdom
500533,75653,PRODUCT 75653,3,2010-07-28 13:00:00,12.0,13388.0,United Kingdom
500533,95397,PRODUCT 95397,2,2010-07-28 13:00:00,9.41,13388.0,United Kingdom
500533,32576,PRODUCT 32576,2,2010-07-28 13:00:00,8.83,13388.0,United Kingdom
500533,26263,PRODUCT 26263,2,2010-07-28 13:00:00,9.74,13388.0,United Kingdom
500534,77547,PRODUCT 77547,1,2010-10-07 13:00:00,11.51,12335.0,United Kingdom
500534,60580,PRODUCT 60580,3,2010-10-07 13:00:00,5.77,,United Kingdom
500535,10271,PRODUCT 10271,2,2010-04-10 17:00:00,5.6,13239.0,United Kingdom
500535,56977,PRODUCT 56977,2,2010-04-10 17:00:00,9.0,13239.0,France
500535,21008,PRODUCT 21008,2,2010-04-10 17:00:00,13.03,13239.0,United Kingdom
500536,16553,PRODUCT 16553,2,2010-06-21 18:00:00,15.38,12610.0,United Kingdom
500536,19107,PRODUCT 19107,4,2010-06-21 18:00:00,11.04,12610.0,United Kingdom
500536,81429,PRODUCT 81429,4,2010-06-21 18:00:00,11.05,12610.0,United Kingdom
500536,89782,PRODUCT 89782,3,2010-06-21 18:00:00,13.46,12610.0,Germany
500536,80786,PRODUCT 80786,5,2010-06-21 18:00:00,8.99,12610.0,United Kingdom
500537,18350,PRODUCT 18350,1,2010-09-13 17:00:00,11.67,12066.0,United Kingdom
500537,65118,PRODUCT 65118,2,2010-09-13 17:00:00,22.13,12066.0,United Kingdom
500537,72249,PRODUCT 72249,2,2010-09-13 17:00:00,10.62,12066.0,United Kingdom
500537,72847,PRODUCT 72847,1,2010-09-13 17:00:00,5.71,12066.0,France
500538,29318,PRODUCT 29318,1,2010-02-26 10:00:00,8.17,13093.0,United Kingdom
500538,99549,PRODUCT 99549,3,2010-02-26 10:00:00,13.91,,United Kingdom
500538,42991,PRODUCT 42991,4,2010-02-26 10:00:00,14.95,13093.0,France
500538,61690A,PRODUCT 61690A,2,2010-02-26 10:00:00,6.72,,United Kingdom
500539,21061,PRODUCT 21061,2,2010-12-18 09:00:00,10.16,12522.0,United Kingdom
500540,72446A,PRODUCT 72446A,3,2010-07-23 17:00:00,10.02,12596.0,France
500540,79466,PRODUCT 79466,1,2010-07-23 17:00:00,7.03,,United Kingdom
500540,89769,PRODUCT 89769,2,2010-07-23 17:00:00,0.5,12596.0,United Kingdom
500541,18913,PRODUCT 18913,1,2010-03-15 11:00:00,3.94,,United Kingdom
500541,60056,PRODUCT 60056,3,2010-03-15 11:00:00,12.19,13271.0,United Kingdom
500541,15284,PRODUCT 15284,2,2010-03-15 11:00:00,3.72,,United Kingdom
500541,11696,PRODUCT 11696,3,2010-03-15 11:00:00,12.66,,Germany
500541,85196,PRODUCT 85196,2,2010-03-15 11:00:00,11.16,13271.0,United Kingdom
500542,99143,PRODUCT 99143,33,2010-12-21 13:00:00,26.18,13483.0,United Kingdom
500542,99132,PRODUCT 99132,25,2010-12-21 13:00:00,39.04,13483.0,United Kingdom
500542,36368,PRODUCT 36368,24,2010-12-21 13:00:00,21.05,13483.0,United Kingdom
500542,33698,PRODUCT 33698,18,2010-12-21 13:00:00,50.66,13483.0,United Kingdom
500542,14037,PRODUCT 14037,18,2010-12-21 13:00:00,63.22,,United Kingdom
500542,85820,PRODUCT 85820,8,2010-12-21 13:00:00,21.61,13483.0,Germany
500543,41646,PRODUCT 41646,4,2010-05-22 14:00:00,11.54,,United Kingdom
500543,84471,PRODUCT 84471,3,2010-05-22 14:00:00,8.66,12500.0,United Kingdom
500543,95998,PRODUCT 95998,2,2010-05-22 14:00:00,9.77,12500.0,United Kingdom
500544,96957,PRODUCT 96957,4,2010-05-16 15:00:00,14.63,,United Kingdom
500544,36920,PRODUCT 36920,7,2010-05-16 15:00:00,41.02,12929.0,United Kingdom
500544,10139,PRODUCT 10139,6,2010-05-16 15:00:00,5.47,12929.0,United Kingdom
500544,73385,PRODUCT 73385,9,2010-05-16 15:00:00,20.86,,United Kingdom
500544,73735,PRODUCT 73735,2,2010-05-16 15:00:00,48.68,,United Kingdom
500544,48803,PRODUCT 48803,7,2010-05-16 15:00:00,20.48,12929.0,United Kingdom
500544,73385,PRODUCT 73385,7,2010-05-16 15:00:00,14.9,12929.0,United Kingdom
C500545,15518,PRODUCT 15518,-2,2010-11-30 12:00:00,15.13,13374.0,United Kingdom
C500545,50679A,PRODUCT 50679A,-2,2010-11-30 12:00:00,5.89,13374.0,United Kingdom
C500545,65391,PRODUCT 65391,-1,2010-11-30 12:00:00,8.06,,United Kingdom
500546,98741,PRODUCT 98741,7,2010-12-19 12:00:00,25.02,13407.0,Germany
500546,89769,PRODUCT 89769,3,2010-12-19 12:00:00,34.97,,United Kingdom
500547,78778,PRODUCT 78778,1,2010-06-07 17:00:00,3.22,13457.0,United Kingdom
500547,84206,PRODUCT 84206,1,2010-06-07 17:00:00,9.72,13457.0,United Kingdom
500547,11696,PRODUCT 11696,2,2010-06-07 17:00:00,3.29,13457.0,United Kingdom
500547,16222,PRODUCT 16222,1,2010-06-07 17:00:00,7.18,13457.0,United Kingdom
500548,13278,PRODUCT 13278,3,2010-02-18 16:00:00,14.31,13291.0,France
500548,40511,PRODUCT 40511,3,2010-02-18 16:00:00,15.54,13291.0,United Kingdom
500548,33698,PRODUCT 33698,3,2010-02-18 16:00:00,7.69,,United Kingdom
500548,18804A,PRODUCT 18804A,1,2010-02-18 16:00:00,3.81,13291.0,United Kingdom
500548,58476,PRODUCT 58476,3,2010-02-18 16:00:00,9.2,13291.0,United Kingdom
500549,26263,PRODUCT 26263,3,2010-12-27 10:00:00,7.17,13329.0,United Kingdom
500549,77636,PRODUCT 77636,2,2010-12-27 10:00:00,11.06,,United Kingdom
500549,90035,PRODUCT 90035,3,2010-12-27 10:00:00,11.85,13329.0,United Kingdom
500549,85065,PRODUCT 85065,2,2010-12-27 10:00:00,6.6,,United Kingdom
500549,20095,PRODUCT 20095,1,2010-12-27 10:00:00,12.18,13329.0,United Kingdom
500549,36920,PRODUCT 36920,1,2010-12-27 10:00:00,9.25,,United Kingdom
500549,31609,PRODUCT 31609,2,2010-12-27 10:00:00,12.56,13329.0,United Kingdom
500550,60003,PRODUCT 60003,24,2010-05-14 17:00:00,40.81,12365.0,United Kingdom
500550,18627,PRODUCT 18627,6,2010-05-14 17:00:00,46.38,12365.0,United Kingdom
500550,60056,PRODUCT 60056,24,2010-05-14 17:00:00,36.75,12365.0,United Kingdom
500551,59344,PRODUCT 59344,10,2010-06-21 17:00:00,19.48,13256.0,United Kingdom
500551,79112,PRODUCT 79112,8,2010-06-21 17:00:00,15.67,13256.0,United Kingdom
500551,35652,PRODUCT 35652,1,2010-06-21 17:00:00,28.87,13256.0,Germany
500551,82041,PRODUCT 82041,6,2010-06-21 17:00:00,21.6,13256.0,United Kingdom
500552,72349,PRODUCT 72349,5,2010-01-19 18:00:00,10.84,12221.0,United Kingdom
500552,41690,PRODUCT 41690,3,2010-01-19 18:00:00,16.03,12221.0,France
500552,99777,PRODUCT 99777,2,2010-01-19 18:00:00,13.39,12221.0,United Kingdom
500552,61690A,PRODUCT 61690A,4,2010-01-19 18:00:00,10.38,12221.0,United Kingdom
500553,85838,PRODUCT 85838,1,2010-07-29 10:00:00,6.44,13433.0,United Kingdom
500553,37631,PRODUCT 37631,1,2010-07-29 10:00:00,4.4,13433.0,United Kingdom
500553,78919,PRODUCT 78919,2,2010-07-29 10:00:00,13.09,13433.0,France
500554,48361,PRODUCT 48361,4,2010-10-11 16:00:00,12.17,12951.0,United Kingdom
500554,54665,PRODUCT 54665,3,2010-10-11 16:00:00,14.85,12951.0,United Kingdom
500554,96957,PRODUCT 96957,1,2010-10-11 16:00:00,10.61,12951.0,United Kingdom
500554,16781,PRODUCT 16781,2,2010-10-11 16:00:00,5.57,12951.0,United Kingdom
500554,33908,PRODUCT 33908,1,2010-10-11 16:00:00,6.81,12951.0,United Kingdom
500554,58476,PRODUCT 58476,2,2010-10-11 16:00:00,10.43,12951.0,EIRE
500555,64946,PRODUCT 64946,6,2010-12-23 14:00:00,2.19,12681.0,United Kingdom
500556,62807,PRODUCT 62807,1,2010-12-27 11:00:00,9.97,13460.0,United Kingdom
500557,18627,PRODUCT 18627,2,2010-04-15 11:00:00,19.37,12011.0,United Kingdom
500558,21982,PRODUCT 21982,5,2010-08-17 10:00:00,20.61,12368.0,France
500558,16781,PRODUCT 16781,1,2010-08-17 10:00:00,13.09,12368.0,United Kingdom
500558,39217,PRODUCT 39217,2,2010-08-17 10:00:00,8.04,12368.0,United Kingdom
500558,85196,PRODUCT 85196,4,2010-08-17 10:00:00,13.31,,United Kingdom
500558,23965,PRODUCT 23965,3,2010-08-17 10:00:00,14.8,12368.0,United Kingdom
500559,37074,PRODUCT 37074,3,2010-12-24 11:00:00,12.66,12961.0,United Kingdom
500560,51600,PRODUCT 51600,12,2010-10-23 08:00:00,21.85,12601.0,United Kingdom
500560,65118,PRODUCT 65118,6,2010-10-23 08:00:00,24.41,12601.0,United Kingdom
500561,72469,PRODUCT 72469,3,2010-03-21 09:00:00,11.36,13272.0,United Kingdom
500561,84762,PRODUCT 84762,1,2010-03-21 09:00:00,15.8,,United Kingdom
500561,71668,PRODUCT 71668,5,2010-03-21 09:00:00,16.28,13272.0,United Kingdom
500561,31377A,PRODUCT 31377A,3,2010-03-21 09:00:00,6.01,13272.0,United Kingdom
500561,18627,PRODUCT 18627,4,2010-03-21 09:00:00,11.39,,United Kingdom
500561,26263,PRODUCT 26263,4,2010-03-21 09:00:00,10.21,13272.0,United Kingdom
500562,97040A,PRODUCT 97040A,5,2010-04-23 08:00:00,11.45,13101.0,United Kingdom
500562,77636,PRODUCT 77636,1,2010-04-23 08:00:00,14.91,13101.0,United Kingdom
500562,65118,PRODUCT 65118,5,2010-04-23 08:00:00,12.96,13101.0,United Kingdom
500562,71668,PRODUCT 71668,3,2010-04-23 08:00:00,11.33,,United Kingdom
500562,39420,PRODUCT 39420,4,2010-04-23 08:00:00,13.52,13101.0,United Kingdom
500562,84391,PRODUCT 84391,4,2010-04-23 08:00:00,11.63,,United Kingdom
500562,90829,PRODUCT 90829,4,2010-04-23 08:00:00,13.92,,United Kingdom
500563,88213,PRODUCT 88213,1,2010-11-30 15:00:00,9.82,,United Kingdom
500563,77126,PRODUCT 77126,1,2010-11-30 15:00:00,6.72,13322.0,United Kingdom
500563,78687,PRODUCT 78687,3,2010-11-30 15:00:00,8.04,,France
500564,59344,PRODUCT 59344,3,2010-05-10 16:00:00,8.45,12555.0,United Kingdom
500564,16781,PRODUCT 16781,1,2010-05-10 16:00:00,17.51,12555.0,United Kingdom
500564,52987,PRODUCT 52987,1,2010-05-10 16:00:00,9.14,12555.0,United Kingdom
500564,76148,PRODUCT 76148,1,2010-05-10 16:00:00,6.88,12555.0,United Kingdom
500565,78766,PRODUCT 78766,2,2010-08-25 12:00:00,11.15,,United Kingdom
500565,89782,PRODUCT 89782,2,2010-08-25 12:00:00,12.17,12408.0,United Kingdom
500566,86825,PRODUCT 86825,1,2010-10-12 08:00:00,8.46,12154.0,United Kingdom
500566,62807,PRODUCT 62807,2,2010-10-12 08:00:00,11.38,12154.0,United Kingdom
500566,74018,PRODUCT 74018,1,2010-10-12 08:00:00,7.86,12154.0,United Kingdom
500566,39420,PRODUCT 39420,1,2010-10-12 08:00:00,5.62,12154.0,Germany
500566,33908,PRODUCT 33908,1,2010-10-12 08:00:00,12.51,12154.0,United Kingdom
500566,47671,PRODUCT 47671,3,2010-10-12 08:00:00,7.43,12154.0,United Kingdom
500567,13557,PRODUCT 13557,3,2010-06-18 09:00:00,30.0,,United Kingdom
500567,81429,PRODUCT 81429,5,2010-06-18 09:00:00,39.11,,United Kingdom
500567,16553,PRODUCT 16553,5,2010-06-18 09:00:00,18.26,12461.0,United Kingdom
500567,58050,PRODUCT 58050,1,2010-06-18 09:00:00,14.52,12461.0,France
500568,98741,PRODUCT 98741,5,2010-03-18 11:00:00,10.38,13311.0,United Kingdom
500568,98931,PRODUCT 98931,5,2010-03-18 11:00:00,14.69,13311.0,United Kingdom
500568,86825,PRODUCT 86825,3,2010-03-18 11:00:00,16.34,13311.0,United Kingdom
500568,33645,PRODUCT 33645,5,2010-03-18 11:00:00,17.46,13311.0,United Kingdom
500569,48554,PRODUCT 48554,5,2010-06-06 12:00:00,9.38,12160.0,United Kingdom
500570,47845,PRODUCT 47845,1,2010-02-20 17:00:00,6.63,12819.0,United Kingdom
500570,77636,PRODUCT 77636,2,2010-02-20 17:00:00,3.96,12819.0,United Kingdom
500570,24017,PRODUCT 24017,2,2010-02-20 17:00:00,11.18,,United Kingdom
500571,35925,PRODUCT 35925,4,2010-09-09 08:00:00,8.52,13452.0,United Kingdom
500571,77126,PRODUCT 77126,2,2010-09-09 08:00:00,6.27,13452.0,United Kingdom
500571,68807,PRODUCT 68807,2,2010-09-09 08:00:00,12.43,,United Kingdom
500571,86825,PRODUCT 86825,4,2010-09-09 08:00:00,14.18,13452.0,United Kingdom
500572,72077,PRODUCT 72077,4,2010-07-24 13:00:00,16.07,13161.0,United Kingdom
500572,77910,PRODUCT 77910,3,2010-07-24 13:00:00,7.36,13161.0,United Kingdom
500572,72446A,PRODUCT 72446A,1,2010-07-24 13:00:00,14.3,13161.0,United Kingdom
500572,31609,PRODUCT 31609,5,2010-07-24 13:00:00,12.73,13161.0,United Kingdom
500572,68807,PRODUCT 68807,6,2010-07-24 13:00:00,12.95,13161.0,United Kingdom
500572,37847,PRODUCT 37847,2,2010-07-24 13:00:00,20.98,13161.0,United Kingdom
500573,36086,PRODUCT 36086,2,2010-11-06 13:00:00,10.01,12641.0,United Kingdom
500573,26929,PRODUCT 26929,2,2010-11-06 13:00:00,12.45,12641.0,United Kingdom
500573,88140,PRODUCT 88140,2,2010-11-06 13:00:00,13.7,,United Kingdom
500573,61494,PRODUCT 61494,1,2010-11-06 13:00:00,6.65,12641.0,United Kingdom
500574,82041,PRODUCT 82041,3,2010-02-03 15:00:00,7.4,12449.0,United Kingdom
500574,36349,PRODUCT 36349,1,2010-02-03 15:00:00,8.38,12449.0,United Kingdom
500574,13662A,PRODUCT 13662A,2,2010-02-03 15:00:00,2.86,12449.0,Germany
500574,99143,PRODUCT 99143,3,2010-02-03 15:00:00,10.13,,United Kingdom
500574,16027,PRODUCT 16027,3,2010-02-03 15:00:00,8.79,12449.0,United Kingdom
500574,50679A,PRODUCT 50679A,3,2010-02-03 15:00:00,7.11,12449.0,United Kingdom
500574,61627,PRODUCT 61627,1,2010-02-03 15:00:00,6.59,12449.0,United Kingdom
500575,15518,PRODUCT 15518,4,2010-07-26 10:00:00,7.75,13440.0,Germany
500575,15975,PRODUCT 15975,1,2010-07-26 10:00:00,22.24,13440.0,United Kingdom
500575,46092,PRODUCT 46092,3,2010-07-26 10:00:00,14.28,,United Kingdom
500575,29464,PRODUCT 29464,4,2010-07-26 10:00:00,7.36,13440.0,United Kingdom
500575,76148,PRODUCT 76148,3,2010-07-26 10:00:00,20.47,13440.0,United Kingdom
500575,92675,PRODUCT 92675,2,2010-07-26 10:00:00,13.62,13440.0,United Kingdom
500576,27467,PRODUCT 27467,2,2010-02-25 09:00:00,8.31,12155.0,Germany
500576,63834,PRODUCT 63834,5,2010-02-25 09:00:00,1.8,12155.0,United Kingdom
500576,33908,PRODUCT 33908,1,2010-02-25 09:00:00,9.9,12155.0,United Kingdom
500576,68807,PRODUCT 68807,4,2010-02-25 09:00:00,13.57,12155.0,United Kingdom
500576,17086,PRODUCT 17086,1,2010-02-25 09:00:00,7.24,12155.0,United Kingdom
500576,85196,PRODUCT 85196,3,2010-02-25 09:00:00,13.84,12155.0,United Kingdom
500577,11696,PRODUCT 11696,2,2010-10-27 09:00:00,8.78,13343.0,United Kingdom
500577,88488A,PRODUCT 88488A,1,2010-10-27 09:00:00,12.53,13343.0,United Kingdom
